"sys_loadingid","sys_cdc","sys_checksum","bestellungid","posid","produktid","spezlieferadrid","menge","preis"
2,I,0x4c908cef68dda80a12c3da6793b3de5c5afb15be43b6ce131eca290e5e3406be,1430,3574,86,,4,0.50
2,I,0x49dab98378c5956b5337f1a88820471dd41c64c5f4cb1269c692489f7601bdd9,1430,3575,119,235,2,2.00
2,I,0x680dee4a050f50c3d296a296436ad74df6eff3bc0e1a2c69b3091781e6338948,1430,3576,25,,3,7.00
2,I,0x4c17c8470ba3826f65093f4562bc60370780f9894f68f45a0b20c248a9583b29,1431,3577,79,,9,1.50
2,I,0xcd6ac68f9e4c08ecd810e7e0048e0b1c4eb9784c136711d3c83929fda44bd174,1431,3578,113,,6,4.50
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,1432,3579,43,,3,2.30
2,I,0x94b2c2eb1a1f0e6cb9c97d53b36656cb3013a10dff83ecb200c7412e16a12900,1432,3580,78,508,3,2.00
2,I,0xc29326996d6c0d8a742671611fd3a4d95aedae95952cdd424d55bacb11934e8b,1432,3581,113,,4,4.50
2,I,0xa9a00df2eaff03fd764ee28b0ef66e1b1794e24cbfd1002f1dfe846cd59b3f13,1433,3582,47,,6,9.00
2,I,0xcb073422e707c610ab2925be6ec4c09309ab804e67e782db50ddfa77c2cff668,1433,3583,83,,1,0.80
2,I,0x6f14965a006ffd1852193a4c2471dd793a2f584a56224a9f1fe4ecef369cd4fb,1434,3584,20,,3,8.00
2,I,0x6bc414ce5999b4e27f7bc194d449e7de38c9faa17af2d255c29153b1074acbf5,1434,3585,57,561,6,8.00
2,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,1434,3586,94,,3,4.00
2,I,0x3d6c941442da67645feaa314d15086b52fc6ad08d51896a0ae2a6be66ec449f9,1435,3587,35,,7,1.00
2,I,0xd8e38e58d9536831ac23dc13b9d0f7cd5bffb88ed3f81f0202c4fb1df5e4d7df,1435,3588,73,,3,3.00
2,I,0x29b04e07459aec06a1a81eef5223b8291deb2bcaa49e92adb93010dc83b1ea87,1436,3589,17,,4,3.50
2,I,0xb4ecd322562881ec46941d7265e25458f9faf2d7c0030461be81a02f5e63f714,1436,3590,56,54,8,7.00
2,I,0xeb8d2bdaf083c6810415b2c45f195e4bb0ee04539044f3e0db1ad97fc4a0f1d2,1436,3591,95,,3,2.00
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,1437,3592,43,,3,2.30
2,I,0x1cc35b2b335b94e15cfb8ebf711644b6fb52dafc7ebcdbb0c3e29bd104292196,1437,3593,83,,3,0.80
2,I,0x5eb85d69e80d8393c4803cc4308851e6115d07ee3f3b46b3942552dab38a5dbc,1438,3594,34,,3,0.75
2,I,0x448dc3ff96239fdd6f54d99618db23cb1002d3a770c1dd8a4fdac3e817a2eaa1,1438,3595,75,3,6,7.00
2,I,0x1426f2554a360b46be7282c9295ec0f8ed07280fad3fec10bb8b3325c60594db,1438,3596,116,,4,3.00
2,I,0x95b0ec1d5803e2fae2d48854d864a3157b7cf087c20ff165fc3420313968c808,1439,3597,71,,9,4.00
2,I,0x5e91cdcc8d1e5b88ad2cbd26a759e43c0875f0f1b1fd7070f46bc6281a350d21,1439,3598,113,,10,4.50
2,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,1440,3599,71,,3,4.00
2,I,0xf555eb57d7ed7fd85b0e915d259d131dbade85d818601d7da3596973ad595177,1440,3600,114,4,3,4.50
2,I,0x670ca9bb8e07ced81aa5f0409db5e450779cf17c8791c3b696ebee841639f899,1440,3601,30,,3,4.00
2,I,0xd5ccf30b6f21e125b9d36886ceff2d5241e44b0029d3b16b8cad87aeae92e38e,1441,3602,119,,10,2.00
2,I,0x79e8abbb06ca4809ee25aa6cb5e82a3471e9191aad6d8b56dc5aca2dc101fa39,1441,3603,36,,3,0.50
2,I,0xe7b34e376d297edf15239a2657babd39584efae62b9dbe6ca7a63393823057b8,1442,3604,1,,8,2.00
2,I,0x73038224bcfee5d2648596baebdcff8a4de6909366058c2c6a401d89a15b3b08,1442,3605,46,312,4,8.00
2,I,0x13aaef6faa31715e892051b25c96ba52d3f42fde4b3b3c5ff66ffb50f7a08261,1442,3606,91,,3,1.20
2,I,0x3eb09a24013e081e4ff50af00610ba2907ec6c3b0edec42438be1044d6543b2c,1443,3607,60,,3,0.50
2,I,0xd580b2d32937c5dfe7fb97cffbbc8612d0733184b501596d66e347562dba310b,1443,3608,106,,3,7.00
2,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,1444,3609,78,,3,2.00
2,I,0x9eec12a29dd205fb83c1aa858766a167329656fa7c896c6a785f9da520a272f1,1444,3610,125,144,8,7.00
2,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,1444,3611,45,,3,2.00
2,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,1445,3612,21,,3,4.00
2,I,0xb1112a6926b20e9340cb704ee704cad92dcf42e60d627e9346458df201667639,1445,3613,69,,9,2.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,1446,3614,48,,3,4.50
2,I,0x5aef6ce8b6a5745fc8af2c061034bf17bac2ab64331a75fd3afa03afb8233131,1446,3615,97,211,6,9.00
2,I,0x0bc71876a173bcd54559bdd9aca528f313593ea68f8bd035ebb939e5eafec5bf,1446,3616,19,,3,2.00
2,I,0x8ba592ea48317cac3c3729fcdb78a2c68f2834fca72843a124b4caaf69ffc118,1447,3617,2,,10,4.00
2,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,1447,3618,52,,3,4.00
2,I,0xc14b90848ec922665afe0cc082d4e899dc54d7a1f390f4c7fb6b78c7292d7393,1448,3619,38,,4,0.50
2,I,0x8798176e351eaa33179d61cf9b3576053163353d82c6aa2b32159cd557f4101f,1448,3620,89,462,8,0.80
2,I,0x372366ad6457554a2f7bab06e1e824de8c1ead85462bb5bc2547b182573eeb59,1448,3621,13,,3,4.50
2,I,0x5174b44f1d54fff0f4e59a5df01fb3701b71a0df896caa4e7a699acd526ba4b2,1449,3622,3,,6,5.00
2,I,0x31d5e3d2a01a6054deab67661f7ef605a69975ff319c80a1d244c01d5f5d1d8e,1449,3623,55,,9,5.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,1450,3624,48,,3,4.50
2,I,0x59289a248e31379d30a0064fe350d4587ef71870c302b45d8930029d4f871297,1450,3625,101,220,2,2.00
2,I,0x6d06cc46bcc84df457c9248e7ab1fed76aecc6b99e12b2858a3e091d8d480ff7,1450,3626,27,,3,2.00
2,I,0xfe64165e4d3ccf858ba78b4bc20945f628fe42a6fbfae52cd92e4838e57ddfb7,1451,3627,24,,3,3.00
2,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,1451,3628,78,,3,2.00
2,I,0xed2f143854addbb9799b320e90ed56d85509a490f098970a01c144c5b59773f1,1452,3629,78,,3,2.00
2,I,0xb0684ba6ccb198cdb33fa6a0869ceadd7656d6c4cb2dc71cc83df4aa4af2e975,1452,3630,6,62,3,7.00
2,I,0x7d8d50e27035b4a229a2fffee3df3b360b9b07af32a278262639afacf9a1cbe5,1452,3631,61,,3,8.00
2,I,0xae28e8f48102e0039386b6e74767b1c9b1beabb1ce8488f1e80fa4d6835cb9ab,1453,3632,65,,4,4.50
2,I,0x35d539161460837a696e2383d0c39106e7c771f2361df38bd79d562464cd516a,1453,3633,121,,9,4.00
2,I,0xe7b34e376d297edf15239a2657babd39584efae62b9dbe6ca7a63393823057b8,1454,3634,1,,8,2.00
2,I,0x4cac2e53fa4694aef4ff362d0f84264998720d65785a7fec271f17d65e46dfa2,1454,3635,58,135,4,8.00
2,I,0xafa383f52f3af8f80561456ca6a52c637c79c06e03c867beca7bf3e3157c7d0d,1454,3636,115,,3,4.50
2,I,0xb5977a6c9163080551323a19409a559c348f288aff787911a6f90ae79c2c17d1,1455,3637,126,,6,4.00
2,I,0x48d51c9c7aaff49c520c460348c181cc4c8aa3014a997084ac7defb12c93a196,1455,3638,57,,6,8.00
2,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,1456,3639,71,,3,4.00
2,I,0xe211bdd9a1f96381a8c6d691461a4c64130ca543f9fba2fd7ae664389d411d05,1456,3640,3,114,3,5.00
2,I,0xb07cf15c1682bb9e29a6f52f37644515f4d7c35dac5396fecc9b30c9ebe3d4ca,1456,3641,62,,4,4.00
2,I,0x3ebd756d01d16c3e4af1ab2708edd5785608b9dfe60865203db2dd7bb4c0b482,1457,3642,80,,3,4.00
2,I,0xa7dfb78490b13e29b79d49e7b1290e902be09c812a8d21a8280293d3b5110200,1457,3643,13,,11,4.50
2,I,0x5eb85d69e80d8393c4803cc4308851e6115d07ee3f3b46b3942552dab38a5dbc,1458,3644,34,,3,0.75
2,I,0x69099dac8c38c12742366fb42615e82e018ac3c667df4fef3a0d2ea0993969e0,1458,3645,95,,6,2.00
2,I,0xb7c7dbb715cfe4086cf0d8b2f70ff3a1e8ace6d7cf8b47ab5efa8a0b8b071037,1458,3646,29,,3,1.50
2,I,0xf254ff8449340540f64f29ec560b8267629e30ebdc2db6f47f3dc081d4732362,1459,3647,54,,6,5.00
2,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,1459,3648,116,,3,3.00
2,I,0x29b04e07459aec06a1a81eef5223b8291deb2bcaa49e92adb93010dc83b1ea87,1460,3649,17,,4,3.50
2,I,0xad232456fb2258ee99a0db1937e0bbe9689002a8c26887b173f78b048a530b64,1460,3650,80,,8,4.00
2,I,0x4cedeafea3c3a48402bb2cefe449e4a774b9c56b14392a5c49bb23912850a1e0,1460,3651,16,,3,3.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,1461,3652,48,,3,4.50
2,I,0xd33b1147d5be69597d2c2d0464e25e9f4f2606664d706794adf64ef14c43dc69,1461,3653,112,,3,4.00
2,I,0x6f14965a006ffd1852193a4c2471dd793a2f584a56224a9f1fe4ecef369cd4fb,1462,3654,20,,3,8.00
2,I,0x05326cc31421e3c74a2e09bccdba7e35e2c139b609345a4360021a8d9987a655,1462,3655,85,,10,1.00
2,I,0x5e09abb1457b520448b7704921cc792da6cc938f33953d25090c22d0b5c4f79a,1462,3656,23,,4,3.00
2,I,0x3119ade1e70282e4f6f13913638cd6de7a5c55314e17a26c4befef9ded2bd2c9,1463,3657,62,,6,4.00
2,I,0x484d0fd489ac37493ba9bb670a5507e8c8382101b4a7e2058a01ca33566e9f5f,1463,3658,1,,2,2.00
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,1464,3659,43,,3,2.30
2,I,0x02079d5f36dbab79b602f975097be2a197d0ee4cd70cacd8b742248226e734ee,1464,3660,110,,3,0.50
2,I,0x4a461e9fc1db7b352506b51c3429454913d533c90d31bf2ffa28409c0775bee9,1464,3661,50,,3,5.60
2,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,1465,3662,96,,3,8.00
2,I,0x8781d77826ea253625491e71fcc678d91140bd8398e8cbb4644d288bb51d0c7c,1465,3663,37,,3,0.50
2,I,0x4c908cef68dda80a12c3da6793b3de5c5afb15be43b6ce131eca290e5e3406be,1466,3664,86,,4,0.50
2,I,0x1a6c2b283b0b6930db1822d9b14574e9f6a01dd9128e9f79ce14e8923b2a29e3,1466,3665,28,,4,2.00
2,I,0x08beb87af85c124e29989c744d2ef313d5ca07bef4a25f5ead8ccd5e2e9da245,1466,3666,97,,3,9.00
2,I,0xcdeebd0fa4e17c5b9b1202cef7eb0c879c1685e2c63f640f113e32d9fa2c1f91,1467,3667,23,,3,3.00
2,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,1467,3668,93,,3,2.30
2,I,0xb52d6d1340177dfbc4eff7cd5c6c3bc820191f2d8aefe752f6348c9cd8e40466,1468,3669,22,,3,2.00
2,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,1468,3670,93,,3,2.30
2,I,0xd30afe328cd75cdb3274c2516044bff4a7959099c5c6db9d4ef04207d8be1602,1468,3671,37,,8,0.50
2,I,0x08beb87af85c124e29989c744d2ef313d5ca07bef4a25f5ead8ccd5e2e9da245,1469,3672,97,,3,9.00
2,I,0xb5ff9cae095768cb674c2458e413db45638937afba2dffdcfeaad0dddc2bb338,1469,3673,42,,6,2.40
2,I,0x463b889b7d12cee18537f3a40c447fb816f6c330e8df539c19d2be26108dbf5a,1470,3674,105,,3,5.00
2,I,0xb29310faf4a200284f574eab8f045cbbf0e41d5ec0eb4c124c6c795c717c7329,1470,3675,51,,6,2.00
2,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,1470,3676,124,,3,3.00
2,I,0xe7ed63cade31c2a3ea18bf5d9db197a24e1dd6f86a7e3ac1319874ad64517149,1471,3677,64,,8,4.50
2,I,0xdf9c053916fa04503598a76ddb57ec85013e3f8b1d63cb22e49d6e24eac3b30d,1471,3678,11,,6,8.00
2,I,0x99b3ad5314a5b0a151fdd312691b189ec10c51d81068cfcbdd06687d64ddf741,1472,3679,81,,3,2.00
2,I,0x97cc1556cfde9e3f92d1df57c544ee22ab5c3c7fc75a815e3000a54b4a67a74c,1472,3680,29,,8,1.50
2,I,0x5a0e5fdaf1814ac99b87d541ea3ee3792ee7b622925ec4c7c930ed608a5f8892,1472,3681,104,,3,5.00
2,I,0xb29310faf4a200284f574eab8f045cbbf0e41d5ec0eb4c124c6c795c717c7329,1473,3682,51,,6,2.00
2,I,0xc35e74417540decced8fe42f34955957f00cc7f850b8ac2142ca0e491d6c285d,1473,3683,1,,3,2.00
2,I,0x5a13e98e722fba5f6a7154be9f614d29bb71aa3486f68c5c63eeea292ef30511,1474,3684,77,,3,2.00
2,I,0x1ff227d8dfdc9f650437f4978e7ad708d302986af5510831956b53f17e78cd7f,1474,3685,27,,6,2.00
2,I,0x87cb9f1fe6178026200e33cd4d1f8f8cc00edf9876005249ab83fe428e60f893,1474,3686,104,,4,5.00
2,I,0xb3186e240f431b4734ddea86b2410c4cc580ff1ab1e4ea4a833c6865078daec7,1475,3687,58,,6,8.00
2,I,0xa427cf87fa7751727fe53641c1419a1952c1c83827ef102fd4c406a10f7c2e46,1475,3688,9,,3,3.00
2,I,0x876df57ccf59066a1e51e0836033c8d56952fe5c925b80fb5399bb8e1295b7fb,1476,3689,93,,3,2.30
2,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,1476,3690,45,,3,2.00
2,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,1476,3691,124,,3,3.00
2,I,0xdafa1918bb0d0f2b04b0bb493e0b080d2c27293e64430279fccf6c16048a0806,1477,3692,85,,8,1.00
2,I,0x62c7bd84f0aade8572a8818c223a16340e8fe9ef437372f472a9d5d9416ab4e0,1477,3693,38,,6,0.50
2,I,0x23a6af1a6bb9d8602bce5b96665012f72658a7b686ae3a9ce67ee3541e0a2c3e,1478,3694,2,,4,4.00
2,I,0xfb98246171f1f5203723b3d25e160f0d7f091329203bc0b90c122ac470d613aa,1478,3695,83,,2,0.80
2,I,0x8781d77826ea253625491e71fcc678d91140bd8398e8cbb4644d288bb51d0c7c,1478,3696,37,,3,0.50
2,I,0x476a432f542d6034bab39a3dc96e89350dafefe64ba2b5a0412f8de599b3d9d9,1479,3697,5,,3,5.00
2,I,0xe240747de87f5e35864d14fb05bde4c0837ddc454b0c2136a570d4d84dbea1e0,1479,3698,87,,6,0.50
2,I,0x17da9348eb3d49f4f43512ee061d504471edf3ce414b50fe0f99ce4de9a37b06,1480,3699,58,,3,8.00
2,I,0x3a6fb873277271dd6ac28cfaab784e7ae434445de8bfa8f4df0304633260ef9b,1480,3700,14,,8,4.50
2,I,0x565cfa339889cc772194a654cd92cd6d8461ead08963a2ee544df6f744af70ca,1480,3701,97,,8,9.00
2,I,0x526edf75af39dd0f10fe81a31cfffe129065c3ec9f7ebb99a6f45785a4430909,1481,3702,72,,3,2.00
2,I,0xfef86958bafe13e1c43fa7b1e5dca7b3aa87f3a9825aa99a6d13ec792978fdac,1481,3703,29,,7,1.50
2,I,0x54a904f2aed9b0c10e9c8f0c79775760b605bab96acf7afecba2814bda317e59,1482,3704,7,,3,8.00
2,I,0xda5d1d2651779b12fd04d7d4811b71d51f81de03a489758ffdce77fbcdb86928,1482,3705,92,,3,2.40
2,I,0x4a461e9fc1db7b352506b51c3429454913d533c90d31bf2ffa28409c0775bee9,1482,3706,50,,3,5.60
2,I,0x1c76823c08a88bb537e090f899581d549dbc1e033f62ceb89d708e43cef29f2c,1483,3707,32,,4,5.00
2,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,1483,3708,118,,3,6.00
2,I,0x7f563ebf21925c343c17b62a0972233eb053f98847247b0f1003d518aefcbd90,1484,3709,103,,8,5.00
2,I,0xf3ce2b5c7da499cd780cb5e9064b5b38109bf11e17ca4b49dbb89f850f09fc35,1484,3710,63,,3,4.50
2,I,0xcdeebd0fa4e17c5b9b1202cef7eb0c879c1685e2c63f640f113e32d9fa2c1f91,1484,3711,23,,3,3.00
2,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,1485,3712,12,,3,4.00
2,I,0x7f3ead902b7d4d4837d22ddb42f6b951a64440748516dfc25b2caba53a772d8c,1485,3713,100,,3,5.60
2,I,0xda5d1d2651779b12fd04d7d4811b71d51f81de03a489758ffdce77fbcdb86928,1486,3714,92,,3,2.40
2,I,0x4ed3baf6737e45e73577c94271191d1111d1287d2772cf2a14cf21b146ed3ab8,1486,3715,54,,3,5.00
2,I,0xbc7aa088ea7f676d4ea6b7baa9de3129f01ef1e3376ff2c40ed08eced33b04ea,1486,3716,16,,8,3.00
2,I,0x7bfa9bdecc88d6955ea6ef22c3e20d3e445d2e4a5446a1b3967a5deaf15061f4,1487,3717,12,,3,4.00
2,I,0x5615ee5d5714102cf7761b0f60794489f63516fa1e12c5aa887d88852e410ac3,1487,3718,102,,3,4.00
2,I,0xd76604faf15482129c9d12ec5ddf1e1d5dc9d05e8cabd839d14c62a7bea8f3c8,1488,3719,101,,3,2.00
2,I,0x14f904e9a1a799c7a6da29a48ebc28a06118c2c61618bd6d89a2f2c0fd39f6d3,1488,3720,65,,3,4.50
2,I,0xb7c7dbb715cfe4086cf0d8b2f70ff3a1e8ace6d7cf8b47ab5efa8a0b8b071037,1488,3721,29,,3,1.50
2,I,0x1c76823c08a88bb537e090f899581d549dbc1e033f62ceb89d708e43cef29f2c,1489,3722,32,,4,5.00
2,I,0x28a6b46cba67a76e423497dc832f2cd8bbb49daee9245ed193d5a7b6a4ab9dd9,1489,3723,124,,3,3.00
2,I,0xe89832294ada2fa4f83fec82b571b297458125ca1c57768a13282c9cbb22024a,1490,3724,3,,3,5.00
2,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,1490,3725,96,,3,8.00
2,I,0x1e6eb9964e52b0c82987f5add53e06ef558eff1ec8284522a79bc2a184fbf86c,1490,3726,62,,3,4.00
2,I,0x526edf75af39dd0f10fe81a31cfffe129065c3ec9f7ebb99a6f45785a4430909,1491,3727,72,,3,2.00
2,I,0xa94aa499cce4db271f2b6f72ca9ae6649ce0c2ed523f07a0cbf25197d47bedbe,1491,3728,39,,3,0.80
2,I,0x57582d8735e8df9ffe6d06aafee7e9f93f14d7e420b42b7a08bf1fa2007a5e03,1492,3729,52,,3,4.00
2,I,0x9ac16b08c012a03dc83512777e48919785da248092d1a4058f5bfd902ede677f,1492,3730,20,,8,8.00
2,I,0xe8419e5a5a5ea946ec9a8db84564dfa81e5aafe53aec2329ea11edb9ea458e04,1492,3731,115,,8,4.50
2,I,0x476a432f542d6034bab39a3dc96e89350dafefe64ba2b5a0412f8de599b3d9d9,1493,3732,5,,3,5.00
2,I,0x1eebd698333edc0b3550103707f22a2b9c5a7db06aef44d7640c2b61f55de2bb,1493,3733,101,,1,2.00
2,I,0x2bec9e95820e0b7cb7a1b7ed8688a4f66dc3aa2c04d93b6908871dea4f7b3082,1494,3734,121,,3,4.00
2,I,0x9ffdfbf2ec04d7200d64a5c96b6775601ceff2d69179b3ec88a5a853693fc36d,1494,3735,91,,6,1.20
2,I,0x7d8d50e27035b4a229a2fffee3df3b360b9b07af32a278262639afacf9a1cbe5,1494,3736,61,,3,8.00
2,I,0x01ac39348a6d11588ecf634b6b78d24eae6837b4c8c7b61c0c7da2ac8f24eccd,1495,3737,85,,11,1.00
2,I,0x596b341663e6b38f6418395e81993845624b223938dfe1a732b6a9078f7d0b74,1495,3738,56,,3,7.00
2,I,0x8c9d6a11a7aca5849f0b7e9ab88ad85224f42fb2f8c6f40f32ee9730ab5bdae7,1496,3739,83,,4,0.80
2,I,0x63538db68766cce8dfed9912198cbcc596f50c4898cd347460eeb67bdc7d0208,1496,3740,55,,4,5.00
2,I,0x6d06cc46bcc84df457c9248e7ab1fed76aecc6b99e12b2858a3e091d8d480ff7,1496,3741,27,,3,2.00
2,I,0x17da9348eb3d49f4f43512ee061d504471edf3ce414b50fe0f99ce4de9a37b06,1497,3742,58,,3,8.00
2,I,0x9e5dd2b94eff0fa16ea8086418f779820dc5ce03a2d9d99867dea163a11f9073,1497,3743,31,,9,2.00
2,I,0x14f904e9a1a799c7a6da29a48ebc28a06118c2c61618bd6d89a2f2c0fd39f6d3,1498,3744,65,,3,4.50
2,I,0x7294e6c2bf194a5000e8b86687be0ddfe8e31da3180451e00d67f11554b31b53,1498,3745,39,862,6,0.80
2,I,0x9a70482bfa95994db318525e389fbbd3e16f3bf9f45340e7fb9f55730620618e,1498,3746,13,,8,4.50
2,I,0x37cbbb9a99ee384cb961751467278047a5582f6367bb58b046041cc1e2c39515,1499,3747,51,,3,2.00
2,I,0xd5fc5e85efc9e5808892931d902ee254f3b3b32cc71cc24d687e3d81158a1b9d,1499,3748,26,,4,4.00
2,I,0x78627fc10ee0a7583f54e7ca1175bacee13657c268823b76edab9860054b410a,1500,3749,67,,3,3.50
2,I,0xc98d4a86a8d2473d3d9d6f14e526f3a424cfdf3dd80be8b9272d20c7541f44e4,1500,3750,43,,3,2.30
2,I,0x0bc71876a173bcd54559bdd9aca528f313593ea68f8bd035ebb939e5eafec5bf,1500,3751,19,,3,2.00
2,I,0xe7ed63cade31c2a3ea18bf5d9db197a24e1dd6f86a7e3ac1319874ad64517149,1501,3752,64,,8,4.50
2,I,0x1f45a39f9ed0fcf3472f11175f055b7fc04f6b05567f1b6a1bfebcb7b5cf0237,1501,3753,41,,9,1.20
2,I,0xd2ee688b9abc94f60e37e1a581a47aa3efdd2ea1ce4969f5c9b9dc155da898c2,1502,3754,89,,4,0.80
2,I,0xedbe750e31d609d0f7f5ab100eb09cfbfd1336e41d063449ebb28bd56444128e,1502,3755,67,,10,3.50
2,I,0xeff92e9a2c78804fb18d38038b21bec2824acb7ff9fcf97bb24dea9f370ccd6c,1502,3756,45,,3,2.00
2,I,0x08beb87af85c124e29989c744d2ef313d5ca07bef4a25f5ead8ccd5e2e9da245,1503,3757,97,,3,9.00
2,I,0xfe0c83a1f370a766b0ef1bc2f8b41ec0f5d7a54f8f1c864963a117eebcf68e05,1503,3758,76,,3,4.00
2,I,0x585dd12e60f43c6969e499ca9bb132ceea604dd6fc400ba37b5fcbf5e620a338,1504,3759,4,,3,5.00
2,I,0x1238690e81e428300440a817816f8c1299a4df6feb3521e1938a88bbb4025cf7,1504,3760,111,,3,8.00
2,I,0x45a6fea10df2ee7bf14b18d75b7bc813c867eb4fb58b3e5e572a93bce99e8e67,1504,3761,91,,8,1.20
2,I,0xf01e76cfb38879dc8b64d7892d91e059815f812f18251ed71da5fba851589b5b,1505,3762,23,,6,3.00
2,I,0xc63142edb1a40c32f79dfdafd7757657de15357ad5e918c7df09fe5c961842d5,1505,3763,4,,8,5.00
2,I,0x737c8bf0fddfdb30243ab373357b7bc9b333e62f0a0faf2a10054f759d2a7d8d,1506,3764,66,,3,3.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,1506,3765,48,,3,4.50
2,I,0x670ca9bb8e07ced81aa5f0409db5e450779cf17c8791c3b696ebee841639f899,1506,3766,30,,3,4.00
2,I,0xbaee08d64365f5f4fcc8609fd7a1b173e84a9a97f9773ff3d7167f9bfdc3cfe3,1507,3767,96,,3,8.00
2,I,0x0f1fc185d7ba575e222c590001167c789206a4ea52e0f3f6efcbb141d34c5326,1507,3768,79,,3,1.50
2,I,0x9920172f2cb7f5127c3dfed2099bd7dd617f2ca260b47b28b5f03115676201dd,1508,3769,21,,3,4.00
2,I,0xac4949929e70a0f48fab8533e078c2536f6023dbe48a383f8c9e22513ae5d133,1508,3770,5,,8,5.00
2,I,0x79dd76f9444366ed7de04a216cbd63b76a74f5a44447f4ef28cf0a273544861a,1508,3771,116,,3,3.00
2,I,0x1e6eb9964e52b0c82987f5add53e06ef558eff1ec8284522a79bc2a184fbf86c,1509,3772,62,,3,4.00
2,I,0x0d67fe688f82141a0d6acd58085c59e8c80df6deb08513754f3457f4e8500d1c,1509,3773,47,,3,9.00
2,I,0xc5201545c6bd736a112e8de15ead6cb13ec23855de4c9f036b93ea80ba186d1c,1510,3774,123,,3,3.00
2,I,0x561eb9fd52900092505f66b74f9c26a8f313c706bdcf9681118a29efce6768d0,1510,3775,109,,10,3.00
2,I,0x04114966bb99a3521a887f9776249606ec6ee45079330bb6fad17e897f3e6608,1510,3776,95,,4,2.00
2,I,0x8e7b86d076df1114dcd8b86819ea83f6f9e9e76abb0d74b7f67a2bfc66c0471d,1511,3777,48,,3,4.50
2,I,0xca45ec7103ade2f95574daa56ffe66d8d4e4a850e4cd4c59656927623686b1c5,1511,3778,35,,10,1.00
2,I,0x542c2bd52587cacc2e81d8e10859537b1b206ab6e118adae6a71b34053e21e51,1512,3779,118,,3,6.00
2,I,0xd580b2d32937c5dfe7fb97cffbbc8612d0733184b501596d66e347562dba310b,1512,3780,106,,3,7.00
2,I,0xaa601bbd9281a7e27419d5be77da8b44fcbf27b44e5333e46f20e511097c0bd8,1512,3781,94,,3,4.00
2,I,0x4ed3baf6737e45e73577c94271191d1111d1287d2772cf2a14cf21b146ed3ab8,1513,3782,54,,3,5.00
2,I,0x66a7f4e8f266728095af71f7579ac3720805540d0e0d136950e2a308913cc0c9,1513,3783,43,,9,2.30
2,I,0xf4867adf3453c1ba0cf75ae404fdeb4808e78daff01a97319d615cafeb31d421,1514,3784,6,,3,7.00
2,I,0x0797b48ee4a4fbf600b282641f103a35ccef6f82c7c70436e5209208b81d7787,1514,3785,123,,6,3.00
2,I,0x2959950010cf51f17a0621f066974de240db0a79bfb1be58000de1620fbd5524,1514,3786,113,,3,4.50
2,I,0x3ebd756d01d16c3e4af1ab2708edd5785608b9dfe60865203db2dd7bb4c0b482,1515,3787,80,,3,4.00
2,I,0xfd05546779492ee3e2d5b8f4c562d1a3d1bcd358dc77a89c9cecca9ca24917ed,1515,3788,71,,3,4.00
