"sys_loadingid","sys_cdc","sys_checksum","bestellungid","kundeid","allglieferadrid","bestelldatum","wunschdatum","rabatt"
2,I,0xa0f03fc01e90238a48083403e10b3c2d0a5ee4ffbab8aa8f159dd378cb136d85,898,"49",507,2022-03-12,2022-03-18,3.00
2,I,0x7b2c221c1e7d40c11ab6a0afdb0eca3a914e663cb4cc943852ff061fabbfcdfc,1014,"101",536,2022-03-12,2022-03-21,3.00
2,I,0x5551275fe39712bf0b5494cee218c9635dbe22cd3dfd1aff1f342525e2f3bdfe,1498,"312",914,2022-03-17,2022-03-19,1.00
2,I,0x44ab9f5ccf64a3931155e08b0b52a19ea8daa2615e2bb0dd59ec7fb08b37eaa5,1263,"183",304,2022-03-14,2022-03-26,3.00
2,I,0x2d883de07e3567d06b8b9edcb78456daf5b1a21ea631f74f12aeb6c15647ae8b,1373,"228",772,2022-03-15,2022-03-26,3.00
2,I,0x5696eb538c00db2c27a725428a743f7f7b9f490316fe6a04b0261132aba84338,843,"30",607,2022-03-12,2022-03-18,3.00
2,I,0xf770736f54d50481b7994fb46bea7db8d80bbd9ad1362652381e565352e3a62b,1509,"323",873,2022-03-18,2022-03-30,3.00
2,I,0xcdd43036566df9b7e73d8f1568bf82258fea20cb73d4c3f16840bff3fb572ccc,841,"30",77,2022-03-12,2022-03-14,1.00
2,I,0x9c385f20cfe8c3108d7f227730912116d5e6301e803c143965e059699d1571cb,1451,"267",62,2022-03-17,2022-03-24,3.00
2,I,0xc625c8fc10bf59470ce1e47b4ddc01236a25e7eeb35caff1357a9b470c1d3fdd,1394,"239",131,2022-03-16,2022-03-20,2.00
2,I,0x936943c2f7939c87f9980fca28e5a3614b67d76d21c06f9c0253a9492c3ed503,1281,"189",198,2022-03-14,2022-03-17,1.50
2,I,0x18bfd13c69ee1dea5428b5b72fdf08e9bf4920d62df5a17c1b1c6f71c9af9777,1150,"146",393,2022-03-13,2022-03-13,0.00
2,I,0xcaf44851b010564ef26cc75426395829bd292916a8cbcce5ec1d4ab14af02c56,938,"62",11,2022-03-12,2022-03-25,3.00
2,I,0x16cb926e049dd87d3ef48c22a461d48389c8328bb4b40ce20b4fee5c64357c93,1063,"117",250,2022-03-12,2022-03-22,3.00
2,I,0x4aec64a198193886f89ec36d5693a9d36f814b9a855784c126fae283f152191a,1531,"344",894,2022-03-18,2022-03-27,3.00
2,I,0xbe80f14e9f31a648eabb7103085d04931d70afc28296ebd84fd1e800e36927ec,1023,"104",500,2022-03-12,2022-03-12,0.00
2,I,0x5d2111b6ab5050f0e5c48f55036f5dbbbe8a635326e73537dc43ecee02115f90,1140,"143",330,2022-03-13,2022-03-13,0.00
2,I,0x28bde576bb99be087de1a6c4d07380e16a4645d882b44d745ea638593fb57743,1518,"332",882,2022-03-18,2022-03-24,3.00
2,I,0x7ecc0c9018d6d2b86bb57b8ac6ebcd3befc78307cdaee95da0241811b6ae4077,1194,"160",767,2022-03-13,2022-03-16,1.50
2,I,0xb80e765eaf53e1e656f308254f9c1786dc910a68353263a20f8746d1ab91892f,1428,"255",404,2022-03-16,2022-03-28,3.00
2,I,0x6efab20daf6ff2b5fa97ba17e43201f41ca449819fb0c1fa332f4563ba3edb93,919,"56",117,2022-03-12,2022-03-15,1.50
2,I,0x39afe756935d0054a93c4990c68c11c36e05487cee81a5071f0a83d62240d496,851,"33",222,2022-03-12,2022-03-24,3.00
2,I,0x7ea3f04855adac3d1c18ef7c6ae12030296ec92337397698b862e322bd57a02e,1219,"169",244,2022-03-14,2022-03-15,0.50
2,I,0x1ef862ed530ca0881a057ced14de024d0482cf36a7057a74815036a06fa62736,1246,"178",184,2022-03-14,2022-03-18,2.00
2,I,0x5775e744c414cc9d4d8b15396f6cc60d3b552f14dee68f0f8a111cddee5cfe4a,1386,"235",20,2022-03-16,2022-03-16,0.00
2,I,0xcafd98270668cde989451c56a4058ccd905c67352e6ec821f39914f5f9a2e020,1407,"245",311,2022-03-16,2022-03-28,3.00
2,I,0xdece71dac6d999877ecdcacc747dbb92f9d5984ec7e08882f253c64a7ce21720,984,"92",310,2022-03-12,2022-03-12,0.00
2,I,0xca024baa16cb795be4fb16d20867dea6e2a3792f57520d89cfbb088ecbae6c70,1064,"118",7,2022-03-12,2022-03-20,3.00
2,I,0xfa2afaa135f7e895c1aea34ac63223459eb43df355d6ab50ff9656866852ada6,868,"39",69,2022-03-12,2022-03-24,3.00
2,I,0x1110904154820cfc56f7d49ce2fbae1b1ab905a9d322ef4472a106dc7539b91b,1215,"167",782,2022-03-14,2022-03-14,0.00
2,I,0xb38d7170ab008e416eea500cd5866d6d2978fff65ce3d915c5496062ccd655f7,965,"85",701,2022-03-12,2022-03-22,3.00
2,I,0x213c9710dab3ddef08992d2019f6fc9fcf63f65562c19891c7cf3e5a8a6317d2,1223,"170",486,2022-03-14,2022-03-17,1.50
2,I,0x80ffb82b5b6555447e596fbf7c73937a466196cd9b47b5a0cf76cc3c05131026,1232,"173",546,2022-03-14,2022-03-26,3.00
2,I,0x96f97f0bae0d624a1968f2b7510de93d12867cfca57da584274ce4c8fa88ea16,1500,"314",864,2022-03-17,2022-03-17,0.00
2,I,0x98edd8ecf694c7cff990cee099ba3cbbe02cd901a7f1fc4aad705862125ade1f,1358,"221",699,2022-03-15,2022-03-27,3.00
2,I,0xe2e2646ab7b4975237a3d030125f500d77c5b539c84128a3471810ce3ef8d66b,1276,"187",556,2022-03-14,2022-03-15,0.50
2,I,0x3f1b976dff846d1fa5008ccaf95d006a543b4f7aff4dfa633b5ed80570918d27,1082,"124",118,2022-03-12,2022-03-23,3.00
2,I,0x9ff2e7211cb9fc5b0e0ec70bd1f744d654d9a3c73b8134af8db3a9fe69f8624a,1258,"181",653,2022-03-14,2022-03-28,3.00
2,I,0xff3ee7536c0aca7b245ae1f4d00463c3a1b9f759bd4fd431f1970929c844f7c4,1152,"147",102,2022-03-13,2022-03-22,3.00
2,I,0xfc63ddf04aa65c217bf90dce01bf556bf2a63df8744595f824466778472b4bdc,1226,"171",300,2022-03-14,2022-03-14,0.00
2,I,0x00889558f1aee5d9586d0320590c6ac0ed50b0690bb00d2ea06eddce44e3f62f,1359,"222",540,2022-03-15,2022-03-15,0.00
2,I,0x2ca412834e2ebd47d0ef824ff658a3d600294589ad839ea3617f9eb59d2fde09,1450,"266",566,2022-03-17,2022-03-22,2.50
2,I,0xbd26a309636cbb2cbefa52d9a7a0158acaa84ae1f0fb1de260e470fb88fed1ed,1449,"266",220,2022-03-17,2022-03-17,0.00
2,I,0x5b9bb19eebd61c27bb417d8d0b3281724face0e7a63bce4098c78ae26db93634,869,"39",372,2022-03-12,2022-03-15,1.50
2,I,0xdcca0e17ee87f1abec626ad5469f6fbd24cdc2e7cf56d8561def383e964f5847,1524,"337",887,2022-03-18,2022-03-21,1.50
2,I,0xf6b884d51c5a94deb85a46a9360fd8c1f8c917925f53f920efe5f5f23e64d10c,837,"28",338,2022-03-12,2022-03-18,3.00
2,I,0x0b25ec1c8981a5a71c27a6db1b28f24b29d97ee970502427b4b0251318dcd610,976,"89",399,2022-03-12,2022-03-21,3.00
2,I,0xc586f6e52edaf0e5c6e7718b919713949accbc7d23cb3642ec824a7d547a3c83,897,"48",777,2022-03-12,2022-03-21,3.00
2,I,0x106fb8c7a70904e31406b3ae9148f16a76e58dee318200d404db288b9cf81734,1522,"335",885,2022-03-18,2022-03-18,0.00
2,I,0x725bf8ca6fa6284bc5172c3ba88a48b4768dd9391e8df38e777f89c1169e7cd6,1007,"99",281,2022-03-12,2022-03-19,3.00
2,I,0x708810a4ae2ebe268123077f7e93a1738ab948c708a5821b97669cf11cf2f082,1321,"203",764,2022-03-15,2022-03-29,3.00
2,I,0x8f67cc53b09ee70cc403b35c755d93e364d47cbc3771f0757c360bb3dbdfa5d0,1340,"212",444,2022-03-15,2022-03-15,0.00
2,I,0x24a9ffc3c955a95339af873dbe701de5cd1174a353de7639c34bda6e0a89f87c,1417,"250",294,2022-03-16,2022-03-19,1.50
2,I,0x3b99fd75240ffde710e1b713d6119dbddd161b061f0cf32752631af81bce7992,1011,"100",543,2022-03-12,2022-03-15,1.50
2,I,0x158ba4061817bc200a92be08e32b82e0bb8075201fe4ddbd5d279f6756d7ec31,994,"95",264,2022-03-12,2022-03-18,3.00
2,I,0x9167611f5448b576b5b626776328b80e6a04e3ec009dbacd48533ff0bde0eadb,979,"90",221,2022-03-12,2022-03-26,3.00
2,I,0xa539dc76b003fd7b51e4c812db51605bf137094d9043c255c01a5ad700b3a7ef,1357,"221",296,2022-03-15,2022-03-17,1.00
2,I,0xc34a87940df78bd3bc15decbe3ce37667084e8f312d4936426f75372d44c5d24,1184,"157",690,2022-03-13,2022-03-13,0.00
2,I,0x29e6e07334c789a1553325421163a9d534e2c942218c2dd4f3312b8d9c6d9869,1435,"259",54,2022-03-16,2022-03-16,0.00
2,I,0x3b1fdee83a9d64958b67ccb654d6f8bb74e285b870c767bd29ca581abb234d8b,1186,"158",582,2022-03-13,2022-03-25,3.00
2,I,0xddfdabb9dee3a00faedc3ab5db87f69c35162750d79afc5a9415e9709c83320d,1387,"235",585,2022-03-16,2022-03-16,0.00
2,I,0x6cc4bab7fc0546f1eb025933b2f623407d32bb102e3af82fe20a56570bb551bd,846,"31",768,2022-03-12,2022-03-15,1.50
2,I,0x9fbbca5616c1c9c889365ea65cf86f316d59054fa278a06fafe62410d4230466,931,"59",710,2022-03-12,2022-03-17,2.50
2,I,0x824e6c85ca86973ecd70133c9ace09dc28ee348e8dcb6e598f6c2cb766f7af00,1292,"193",201,2022-03-14,2022-03-26,3.00
2,I,0xbef1d35d12d0dd671b6f4bd1566dd7ffc125b32337e09475f71fa3268d15d158,1203,"163",663,2022-03-13,2022-03-22,3.00
2,I,0x582053f6568c91b91bb7669a59ab3a6d544286f19730c36660fb4e9fe4ce452c,818,"6",627,2022-03-12,2022-03-18,3.00
2,I,0x69d90dd3101025474d0da6c2c94aa6d7b6c8e9c214a37dab8a33981586008057,820,"7",652,2022-03-12,2022-03-22,3.00
2,I,0xc3635d4bd398ae1a52498c9caee4396f92639ea8bf9e6e2b74c263fd3d38f735,935,"61",342,2022-03-12,2022-03-12,0.00
2,I,0x853f88bf4e442053b8193167275625809fe00af8c343c984ce39dbb6c17c1192,1148,"145",438,2022-03-13,2022-03-22,3.00
2,I,0xfeeb87925512dea62a5f86aff659a2134e18d1ed78dadc37bb7caddb30b43444,937,"61",752,2022-03-12,2022-03-26,3.00
2,I,0xdb6b669c3e154b2774cd912184a9235ad745384109b16c4acb8e7b3fd5f587b4,1506,"320",870,2022-03-17,2022-03-17,0.00
2,I,0xf914465f468e4bf6222478637fb45acf6775bafb88d9d45991df1205e944e71f,1378,"231",49,2022-03-16,2022-03-23,3.00
2,I,0x2d01fdf8918766c696eda3b8b676a26ac805f12d15cdc8b434b65ba86b8dd7cf,1536,"349",899,2022-03-18,2022-03-27,3.00
2,I,0xb6b37970cf3bfa850189af85d690f805f72aaddc420c9d30d61aa0298c0f732a,1001,"97",391,2022-03-12,2022-03-23,3.00
2,I,0x0d97a5d162b3b4404b30da35ce31e837d53db2c938d9a7e5d5dc56c0b30ff0ed,1183,"157",619,2022-03-13,2022-03-20,3.00
2,I,0x9050ce18ba3e7baf900c11fc675c76e6bfd180195542e95b00522fe01a52e2c4,966,"86",237,2022-03-12,2022-03-24,3.00
2,I,0xc5935a304ec383b599d19681a5c54d0d3c8587bd394fb4f4e25fdc894ca46d23,1370,"227",475,2022-03-15,2022-03-20,2.50
2,I,0x5d90822614c019ef8b1ca233c1d076cdff3067e55d0ae4d2d97a709a2ce074db,1457,"269",912,2022-03-17,2022-03-26,3.00
2,I,0x3b51613d8a66378a5f78daea6bd4b25429541566e76556d8371f129e05998a80,1477,"279",550,2022-03-17,2022-03-27,3.00
2,I,0x579caf10ebe69c7f3b84dde7ab3a8f724de1939d57fc2cdeb182bce89143a64b,1533,"346",896,2022-03-18,2022-03-21,1.50
2,I,0x93bdbc979e240d11327891ecd16022950c0bbb86379e9992ebe3d21177aff1b9,1135,"141",256,2022-03-13,2022-03-23,3.00
2,I,0x85753a6e17d9a7614380ccf21f413af093700debc179ac065e00c4dae9399469,1062,"117",205,2022-03-12,2022-03-12,0.00
2,I,0x83e6d2baa57c648081f14067122af2f8ffbd16a7e19af18aafc571d34ce28e52,1447,"265",462,2022-03-17,2022-03-26,3.00
2,I,0xa60dbd9e19d202bf3ed2b7ec9f5c8371d81aaa65f5f69f203eaa1767f619c870,1448,"265",668,2022-03-17,2022-03-21,2.00
2,I,0x0ad5c47c692f9fba0383a37184e0681fbf2809c64a7ce55bdc06bd080bccf2c7,1328,"206",635,2022-03-15,2022-03-25,3.00
2,I,0x87e2aa70583a7db399b164a82f4c4993b3febd488633b2f66ef102838304e688,1202,"163",320,2022-03-13,2022-03-23,3.00
2,I,0xa541ca4a2700a1e593e5f3906ea9645a80ba46a5a4b64cbff0d70b0492400490,1107,"132",547,2022-03-13,2022-03-22,3.00
2,I,0x602501bb482600b2d12f55aa3c949235940c1e038a1a4ace445a75a317e2b6cd,1220,"169",512,2022-03-14,2022-03-24,3.00
2,I,0x3c7405c2c8d6c0e5427240cc73d0b90d9ee756ab6614c33671bef9adf210aa6a,1343,"214",202,2022-03-15,2022-03-26,3.00
2,I,0x30907593a8b7bfa6edb230a1e4edfd64abf1ac4d2ddfe5b51f8b05124cb4a16e,1355,"220",57,2022-03-15,2022-03-15,0.00
2,I,0x547f188b30eccd4266530943a7c0e1187148161c58aa5134e54834d2a974fbb7,1361,"223",385,2022-03-15,2022-03-20,2.50
2,I,0x42743a0f121445b79e76cd2ffad72f1efb8f2dd3b07b1e3614ccdeceaad82dfe,1236,"174",672,2022-03-14,2022-03-26,3.00
2,I,0x42c9f967875183b0639cdabc0a04507360d8994cce18bcb6ecea66e4271bcb0c,1330,"207",452,2022-03-15,2022-03-20,2.50
2,I,0x930db42eac3433f0d8304a0b851a4f71396b45ada119991832b4ace2b4217363,1078,"122",722,2022-03-12,2022-03-23,3.00
2,I,0xcd788c1eec9d71ad542b52c69ff2e49d81283ed69dd708ef3bd1c4051b1edeaa,1157,"148",696,2022-03-13,2022-03-25,3.00
2,I,0xeb61077a8c973911b5d8301b34572b1827d1ec9411ff84c2908c3bc1367ebe50,1106,"132",389,2022-03-13,2022-03-17,2.00
2,I,0x0c1c7e38be7a2460bebcca7b9bfac9d53bcc1ec105cad5badccc9227fd174e5f,985,"92",596,2022-03-12,2022-03-17,2.50
2,I,0x3ae965560ff60c8a44dd81fd282914f25ead544cd1b71a20c4a488f9bf4f7af5,1230,"172",309,2022-03-14,2022-03-14,0.00
2,I,0x7cf1d16278cce3999a6df2b0ce8bcc9aaf0bf8422c1710f20dd8eaa7f354113e,1430,"256",753,2022-03-16,2022-03-16,0.00
2,I,0x660fdd152caf168833144560abcab532fff09cc15400ad759ed9b89c35488589,1402,"243",41,2022-03-16,2022-03-18,1.00
2,I,0xe5ff66025bf5f6b03c81b75d3e0a961f215f8188202c44ac759d00b514e05673,971,"87",318,2022-03-12,2022-03-15,1.50
2,I,0x4615b4ab3e40369292d51289fa987ff18539d1ab16bdf06222f6b9572640e314,930,"59",524,2022-03-12,2022-03-12,0.00
2,I,0x729b7bf529ca19fb1d108010e78b63990d53240d12e2258ffa5cdf6cd29933ec,903,"50",533,2022-03-12,2022-03-21,3.00
2,I,0x65f9c69ba13b2be072afbc8f9984eaaa84e72495f3a8d3862332c8929afcad15,1332,"208",535,2022-03-15,2022-03-15,0.00
2,I,0x80fc2f4c8200d9f14e0cc4fc1fe9c8bdfcb4abcdc0466dda07f4e8da830a5b8a,855,"34",506,2022-03-12,2022-03-12,0.00
2,I,0xe93aef1933cb73eddfc436332fee1eae2789dd7590766558fda46caa0516a650,1443,"263",144,2022-03-16,2022-03-28,3.00
2,I,0x49c7b1f677eaf6c62142ff1f5244ae920e4a842bc66640710b8c62212fe7ea83,877,"42",516,2022-03-12,2022-03-24,3.00
2,I,0x4d5b218e0bc87f8f177ddeb0ea0e55cf3dc2266fdb98adace292e01a2ea2b2c9,1138,"142",267,2022-03-13,2022-03-19,3.00
2,I,0xf1309abb1c62d3def4b9eb109d9d0acb75aea93035a8d3280f86df5d3120ddef,959,"83",544,2022-03-12,2022-03-23,3.00
2,I,0x048140991640d18b048a0c3215f4c5250d67448b5fe13d109474b888b2a6d736,1368,"226",116,2022-03-15,2022-03-18,1.50
2,I,0x2c5c4e8f686830c70bef330f91e3ac8e7b077c1158c29728edfb36483d34f644,967,"86",622,2022-03-12,2022-03-16,2.00
2,I,0xae86af45e3e2e840f9fe5dcb879e25f123f6feaf2ac86aa4111dd661532641e2,821,"7",742,2022-03-12,2022-03-14,1.00
2,I,0x599748bfad91ab304b5e47d2ed35606cf04f03d54cc52b0d0c8053ca0bf33709,1099,"129",460,2022-03-13,2022-03-23,3.00
2,I,0x7fff3c6df67ddc43936f5e8bae958f7c0fd0c090ae7a5e7169627eb14c7a5fc2,871,"40",487,2022-03-12,2022-03-19,3.00
2,I,0xfd7777d2215eeb543ba0cf3c147307fc5df44ba2502c5ab948a01ee85c8aeb36,828,"25",712,2022-03-12,2022-03-18,3.00
2,I,0x3650205f2b93243e7ee9e869426fd24a65ea742f15624a1efe9aba1c1cf82b4f,1224,"170",676,2022-03-14,2022-03-23,3.00
2,I,0xd8a472df2ff51a141215dcee4305392ea494b01b5f7dd34855abb6445f30609b,939,"62",552,2022-03-12,2022-03-15,1.50
2,I,0x60e2b56dcedb45d9f6b368dcbff3707e34391199c871f6570dce93281f87d174,1529,"342",892,2022-03-18,2022-03-26,3.00
2,I,0xd416cc310045b8ae1181442651fbfd95924f383acd2eb576ab19ae65dafdf926,1133,"140",750,2022-03-13,2022-03-13,0.00
2,I,0x2d9bf6b4baec933e0cc33ebceb6341b09967360756534d54d509a7cf7560bfb0,1422,"252",688,2022-03-16,2022-03-22,3.00
2,I,0x2d25dd384b382530e567dfa0150b4758f6af0a5b9e287e7847ba7c79be23ba89,1303,"196",349,2022-03-15,2022-03-22,3.00
2,I,0xd8a0731afe5368c370197386b6af5547c4b4276d43db8fe5a5b68eb05ce444c1,1480,"281",382,2022-03-17,2022-03-27,3.00
2,I,0xaa4ec55b1d12febffab743a59f0eb43a0ea48bc66a98bed93dd691fc840cd5cd,991,"94",145,2022-03-12,2022-03-22,3.00
2,I,0x43823743076c2861632b51b1b080d59263360e0e2fbbdf8e643e2c13271c94c9,1338,"211",704,2022-03-15,2022-03-27,3.00
2,I,0x38e17bcb1a4f5a56cb11a4f88ba8d3383fd230078b2ba7f40b82567a57a282e4,1470,"276",466,2022-03-17,2022-03-17,0.00
2,I,0xc051619d2db0e3d6bbf41c85981d0d2f2c7ae4132a5bb4c1ca3810d6129f9873,1110,"133",624,2022-03-13,2022-03-13,0.00
2,I,0x6556999c4fd1aa80486693c29ac5c1feff45963b247d9d63a4defb7b80712015,1151,"146",725,2022-03-13,2022-03-23,3.00
2,I,0xbcd899873f04bd5135601152d8e2d53332560caec1e3fb9c8272b2669f999b0c,1096,"128",783,2022-03-13,2022-03-16,1.50
2,I,0xf742026f499aab0f53181a8eb20d06e85ba0a2da0b4ed52ee8040422cb24aed2,1154,"147",598,2022-03-13,2022-03-15,1.00
2,I,0x8034cd2c727ab0f03ac2f7b26a1f405c84227713935f70669c3b4ebdfba232c0,986,"92",683,2022-03-12,2022-03-25,3.00
2,I,0x9b44c78857cd01542617914c8786ac0c22e83c3778e6c38c6f0480c56781a2a8,1376,"230",621,2022-03-15,2022-03-21,3.00
2,I,0x66b95f6d7cd61ee653cb2d6ea06d23ca3ba3d5f17ba988faa212802f4f3c155c,950,"80",770,2022-03-12,2022-03-22,3.00
2,I,0x7d4a7326144939009ba76386147f645af44226590fdaf340782107b8edfe08c1,1067,"119",288,2022-03-12,2022-03-18,3.00
2,I,0x9b1a73e9d54b6d63fca81ee0dddd1f90f97c20f73f45ad83c471b6c316c56050,1103,"131",295,2022-03-13,2022-03-18,2.50
2,I,0xe2731ee0fb9c46693f9ecca1fbe857a11ff49e293745cb7cc9829785ba5d8219,1385,"234",527,2022-03-16,2022-03-26,3.00
2,I,0x5bbabf0aafc4fb20deb7d087f2525c117431dcee07039b2f7e801f47ddaf7eef,951,"81",21,2022-03-12,2022-03-18,3.00
2,I,0x7ce947e7c4c48f5551f31a7b45ba2471eb85af8179e68632005ecc0bc921ae44,934,"60",765,2022-03-12,2022-03-12,0.00
2,I,0x696075b0001a30ccff1024a35315bc342c88c53b9d6ffa369bbc6b39dced8fae,1020,"103",745,2022-03-12,2022-03-12,0.00
2,I,0x2b3a924505970733d3c5c110b2841f3f0978a7d8d7c13f051bb5403d5ec22f98,1446,"264",761,2022-03-17,2022-03-23,3.00
2,I,0x66e56df777e9c8d6a97611b9ad191eccd8243abfb2e1b7b9a8a05e38e79aa52b,964,"85",579,2022-03-12,2022-03-18,3.00
2,I,0x782e4b23021b4742cc98cb33084ad9c0c09bb4adccb1d874b687854268819e46,844,"31",453,2022-03-12,2022-03-24,3.00
2,I,0x54d191bd31536f20932d8c4f4e051805c82c9f313bbec4e8dbdb9c3f52d2c045,835,"28",103,2022-03-12,2022-03-22,3.00
2,I,0x674e70958f326f60f06928cac5236a5b285ef157b4283be994e6ad51d9e923a0,1216,"168",647,2022-03-14,2022-03-16,1.00
2,I,0x0fab6fe77b9cd7b0104b87ac798419b4f74f484f7edc461d9dca9dd24edfab7e,1072,"120",572,2022-03-12,2022-03-26,3.00
2,I,0xb56e45cd821ac05f4ab8a59ee99ec9629a9c02229087b84c11ec4b7eba6a2ee6,1362,"223",608,2022-03-15,2022-03-21,3.00
2,I,0x88c8ba9f4e39e06e3272e4e1a9906dc28de6663088d446138579b0f30a0730e2,947,"79",780,2022-03-12,2022-03-12,0.00
2,I,0xbc3d1f22292fd0645db325ae85b1b25d528252ce1bb92c708619e41cc76f1c0d,1066,"118",423,2022-03-12,2022-03-15,1.50
2,I,0x37bd9654b0867f7c0266f22aaa3558a6803793d430af904aa7812eabc9603707,955,"82",74,2022-03-12,2022-03-17,2.50
2,I,0x02359bbc2fe46700b842d11c984f43e5262519fcc83fe91b6e53e2421ed5e652,1325,"205",97,2022-03-15,2022-03-20,2.50
2,I,0x2949f6b698718088c947666321957683dd30a0c2b220ca2019d6646ae8f0a075,1247,"178",316,2022-03-14,2022-03-16,1.00
2,I,0x80c6ecff75d5599f8d898b85e8cf2e41e97ada2113d93cae5ce625a25dcaf6ef,1132,"140",646,2022-03-13,2022-03-20,3.00
2,I,0x38b1817cdbbb58ae5e68314ebcb51504df2057564e00699d15e7db0b8e4aa4c5,870,"39",432,2022-03-12,2022-03-12,0.00
2,I,0x3c6f06ab34fcdc8c07d6b59e1814bd2a0c5dc4325cb68459c9074a80125597c8,1197,"161",302,2022-03-13,2022-03-22,3.00
2,I,0xfcc1bd1fd0816abcbcd80946f543e23c4d7268121d79fce4f0bf05891976e6f0,1472,"277",197,2022-03-17,2022-03-21,2.00
2,I,0x49b6d3d00570dfd15679a5e94956d092cde6af6de016956017e3acd13ee8aa71,1013,"101",431,2022-03-12,2022-03-25,3.00
2,I,0xdb93649b14fba6ff6a87f68e2789f8b3acf8b2815135c8f0b2ce2c57ee7c4c1e,1254,"180",640,2022-03-14,2022-03-14,0.00
2,I,0x916350bc93a1036beabbc303a2a3f16e25e9e6badb145e88e8f783473ee174a2,1068,"119",346,2022-03-12,2022-03-15,1.50
2,I,0x3f01a0261f8aeec3654a1e6afac1f1b3d15d6b12855c330a0928e9e981a8f95c,1287,"191",430,2022-03-14,2022-03-14,0.00
2,I,0x1ee00cae9352957c1357c2d31fc4cd317cfdfecf0b7238bf38256d8735569000,1025,"105",148,2022-03-12,2022-03-17,2.50
2,I,0x69658e76c8880eb14a0eb43b2bd7ce5eddcf64f0f686ab77099535701a907a78,862,"37",384,2022-03-12,2022-03-15,1.50
2,I,0xb5a5d63b2be3902b9d18b0848ee3ef89dfa047fca7f1fcfc84d68d21c8cdfb5b,1507,"321",871,2022-03-18,2022-03-25,3.00
2,I,0xbc1004b84bf3c72ef90579ed5bfd39bec78e91214da32743e48fa9680d39717e,1481,"281",538,2022-03-17,2022-03-25,3.00
2,I,0xc3882ed5dda6d372ed25be5844ac307fa80c32bbe3072b83f4ffd37943d85c8e,1319,"202",796,2022-03-15,2022-03-29,3.00
2,I,0x6b126a82492cabe099d4281b06b2c405d1225aeb197af54d8d038f965d2a4c19,1467,"274",480,2022-03-17,2022-03-17,0.00
2,I,0xb66fe81f7e23e087ddce29654e1d61b50c193e3a53b544b15a8c55bdb6cca9b8,1217,"168",648,2022-03-14,2022-03-20,3.00
2,I,0x0a5dc5264b0070b44cfd3f7fd176c0e6905e531ed5086048c94b8ac5a1ba46f8,1523,"336",886,2022-03-18,2022-03-26,3.00
2,I,0xd6591e434973b22e1ec4dffd3e60ffddc276285d3ac4441563074c4b858a9202,1514,"328",878,2022-03-18,2022-03-25,3.00
2,I,0xe9b29401c3a6ddcbe3136f496d2a633f4600e1a3f21d343d1913b17d585517e0,1354,"219",510,2022-03-15,2022-03-15,0.00
2,I,0xf1ac8d1b2bc3111b61686617f84bb4db42ee868d8b06e6d0b9aa1f240b7c2c1e,1111,"133",715,2022-03-13,2022-03-23,3.00
2,I,0xb4d1b5685945b6bc49ed0fc44cce467037f2ca7f09fd489681f219758221c0af,1279,"188",787,2022-03-14,2022-03-27,3.00
2,I,0x4dcfcfc6bb13358817d5bba228cad7c36a9ab6267294d8ee3b90aaf37d851942,1095,"128",499,2022-03-13,2022-03-13,0.00
2,I,0x630ba3f7107a5ea07ffe82a3a1751a92ee78afe5fcb5e8c7ed3ac35938e61e25,992,"94",373,2022-03-12,2022-03-23,3.00
2,I,0xea80d8c00eb10c0ec58ae32a2e6f83f53cf7c5521a971d086d54b658c34ad7a7,1112,"134",344,2022-03-13,2022-03-26,3.00
2,I,0x4374ee88d9bcee5810c6685a7eba15b62f1bcaede846972dc8aa6cab88cbda2f,1090,"126",632,2022-03-13,2022-03-18,2.50
2,I,0x62df66308c6d9f86501d9b3c452d0c57f0c1c742c60705096e909c4ebaa7d9b6,1380,"232",420,2022-03-16,2022-03-16,0.00
2,I,0xee709f9d48980314049c3927d6c946c33d8b37b9bcc01632e7160221d206c621,1290,"192",660,2022-03-14,2022-03-14,0.00
2,I,0xa79037f16ee12f6ee06da1f909cf11dd71ca5eb6bfd9255cc2fe3056aaa2c1a3,1349,"217",5,2022-03-15,2022-03-25,3.00
2,I,0x8798d44c2bf9adc79effadef66826884184cd20dfb9bf08dece844228b7ea6cd,854,"34",285,2022-03-12,2022-03-12,0.00
2,I,0x62b63ce5ea7c94d7f8c7fbb5fdcf00a1820bb9ad962395f092a3a8002a55792c,1028,"106",271,2022-03-12,2022-03-20,3.00
2,I,0xd21564c1ece3259f93845342a9578e74c975943cd70fa7d1457e877f48ac8c63,1526,"339",889,2022-03-18,2022-04-01,3.00
2,I,0xb32f138c5ca69c26f45422f216a9b0ebcd581bfc1abf60a4c8f93ca2bc548723,888,"45",727,2022-03-12,2022-03-18,3.00
2,I,0x8c0eb8169533d9e4e0f26d87aa4750b1decc4df78a3ab19637eedc115cc3f537,1241,"176",587,2022-03-14,2022-03-21,3.00
2,I,0x3309b6d174408b533ac29032afd511a4550d36295f36230686ab18bde68797ca,1442,"262",374,2022-03-16,2022-03-29,3.00
2,I,0x38da88c130a00e66394d1a68e0a1f597ad8f2d6daa6719542af55ce00077bc32,1204,"164",232,2022-03-13,2022-03-26,3.00
2,I,0x9b6f95099b05e465981f9d79438049d81f5571c2d94e7a75ff71c66d8c918c83,1214,"167",375,2022-03-14,2022-03-14,0.00
